Rythme machine : 20 respiration / min
Rythme inspiration spontanée : 12 respiration / min

temps (ms), commande pression (mmH2O), pression mesurée(mmH2O)
298409,100,102
298419,100,103
298429,100,103
298439,100,103
298449,100,102
298459,100,101
298469,100,102
298479,100,100
298489,100,102
298499,100,100
298509,100,102
298519,100,101
298529,100,101
298539,100,100
298549,100,100
298559,100,100
298569,100,101
298579,100,100
298589,100,99
298599,100,100
298609,100,98
298619,100,99
298629,100,98
298639,100,98
298649,100,98
298659,100,99
298669,100,99
298679,100,98
298689,100,98
298699,100,97
298709,100,97
298719,100,98
298729,100,97
298739,100,98
298749,100,97
298759,100,98
298769,100,96
298779,100,97
298789,100,97
298799,100,94
298809,100,96
298819,100,95
298829,100,95
298839,100,94
298849,100,96
298859,100,97
298869,100,98
298879,100,97
298889,100,98
298899,100,97
298909,100,97
298919,100,95
298929,100,96
298939,100,95
298949,100,96
298959,100,96
298969,100,96
298979,100,95
298989,100,95
298999,100,96
299009,100,95
299019,100,96
299029,100,95
299039,100,96
299049,100,94
299059,100,96
299069,100,96
299079,100,96
299089,100,96
299099,100,95
299109,100,95
299119,100,94
299129,100,95
299139,100,95
299149,100,97
299159,100,97
299169,270,96
299179,270,97
299189,270,96
299199,270,97
299209,270,97
299219,270,98
299229,270,98
299239,270,98
299249,270,98
299259,270,99
299269,270,98
299279,270,98
299289,270,98
299299,270,98
299309,270,98
299319,270,98
299329,270,98
299339,270,101
299349,270,118
299359,270,130
299369,270,136
299379,270,170
299389,270,173
299399,270,184
299409,270,184
299419,270,190
299429,270,203
299439,270,207
299449,270,212
299459,270,221
299469,270,220
299479,270,216
299489,270,224
299499,270,230
299509,270,233
299519,270,232
299529,270,227
299539,270,233
299549,270,236
299559,270,243
299569,270,244
299579,270,244
299589,270,242
299599,270,240
299609,270,247
299619,270,245
299629,270,255
299639,270,255
299649,270,259
299659,250,261
299669,250,263
299679,250,262
299689,250,261
299699,250,267
299709,250,264
299719,250,259
299729,250,266
299739,250,267
299749,250,263
299759,250,264
299769,250,263
299779,250,255
299789,250,256
299799,250,248
299809,250,241
299819,250,240
299829,250,229
299839,250,227
299849,250,222
299859,250,211
299869,250,212
299879,250,208
299889,250,208
299899,250,208
299909,250,210
299919,250,210
299929,250,212
299939,250,212
299949,250,213
299959,250,212
299969,250,212
299979,250,213
299989,250,212
299999,250,212
300009,250,212
300019,250,212
300029,250,212
300039,250,212
300049,250,212
300059,250,212
300069,250,211
300079,250,210
300089,250,212
300099,250,212
300109,250,212
300119,250,212
300129,250,212
300139,250,212
300149,250,212
300159,250,212
300169,100,212
300179,100,212
300189,100,212
300199,100,212
300209,100,212
300219,100,212
300229,100,212
300239,100,212
300249,100,212
300259,100,211
300269,100,212
300279,100,212
300289,100,213
300299,100,212
300309,100,211
300319,100,211
300329,100,211
300339,100,212
300349,100,200
300359,100,184
300369,100,178
300379,100,160
300389,100,162
300399,100,148
300409,100,150
300419,100,143
300429,100,144
300439,100,141
300449,100,141
300459,100,144
300469,100,141
300479,100,144
300489,100,144
300499,100,144
300509,100,143
300519,100,141
300529,100,141
300539,100,142
300549,100,137
300559,100,140
300569,100,135
300579,100,139
300589,100,134
300599,100,135
300609,100,133
300619,100,134
300629,100,131
300639,100,134
300649,100,129
300659,100,134
300669,100,130
300679,100,131
300689,100,130
300699,100,129
300709,100,127
300719,100,127
300729,100,127
300739,100,125
300749,100,127
300759,100,125
300769,100,126
300779,100,125
300789,100,124
300799,100,123
300809,100,124
300819,100,122
300829,100,122
300839,100,121
300849,100,122
300859,100,121
300869,100,120
300879,100,119
300889,100,119
300899,100,120
300909,100,119
300919,100,119
300929,100,118
300939,100,117
300949,100,117
300959,100,116
300969,100,115
300979,100,115
300989,100,114
300999,100,116
301009,100,115
301019,100,115
301029,100,115
301039,100,113
301049,100,114
301059,100,112
301069,100,112
301079,100,112
301089,100,112
301099,100,111
301109,100,112
301119,100,111
301129,100,110
301139,100,112
301149,100,110
301159,100,109
301169,100,110
301179,100,108
301189,100,109
301199,100,107
301209,100,106
301219,100,109
301229,100,106
301239,100,108
301249,100,106
301259,100,106
301269,100,107
301279,100,105
301289,100,107
301299,100,103
301309,100,106
301319,100,103
301329,100,105
301339,100,103
301349,100,105
301359,100,104
301369,100,104
301379,100,103
301389,100,104
301399,100,103
301409,100,103
301419,100,103
301429,100,102
301439,100,101
301449,100,101
301459,100,101
301469,100,100
301479,100,102
301489,100,100
301499,100,101
301509,100,100
301519,100,100
301529,100,100
301539,100,99
301549,100,100
301559,100,99
301569,100,98
301579,100,99
301589,100,100
301599,100,100
301609,100,99
301619,100,100
301629,100,99
301639,100,98
301649,100,98
301659,100,97
301669,100,98
301679,100,97
301689,100,98
301699,100,98
301709,100,98
301719,100,97
301729,100,97
301739,100,96
301749,100,97
301759,100,96
301769,100,95
301779,100,96
301789,100,95
301799,100,96
301809,100,96
301819,100,96
301829,100,96
301839,100,95
301849,100,97
301859,100,96
301869,100,97
301879,100,96
301889,100,96
301899,100,97
301909,100,96
301919,100,97
301929,100,96
301939,100,96
301949,100,94
301959,100,95
301969,100,95
301979,100,96
301989,100,96
301999,100,96
302009,100,97
302019,100,96
302029,100,95
302039,100,95
302049,100,96
302059,100,95
302069,100,98
302079,100,95
302089,100,97
302099,100,96
302109,100,97
302119,100,96
302129,100,96
302139,100,96
302149,100,95
302159,100,96
302169,270,96
302179,270,97
302189,270,96
302199,270,97
302209,270,98
302219,270,98
302229,270,98
302239,270,98
302249,270,98
302259,270,98
302269,270,98
302279,270,98
302289,270,98
302299,270,98
302309,270,98
302319,270,98
302329,270,98
302339,270,101
302349,270,121
302359,270,128
302369,270,146
302379,270,170
302389,270,171
302399,270,179
302409,270,179
302419,270,197
302429,270,198
302439,270,216
302449,270,211
302459,270,222
302469,270,218
302479,270,226
302489,270,227
302499,270,233
302509,270,230
302519,270,233
302529,270,236
302539,270,232
302549,270,241
302559,270,236
302569,270,241
302579,270,235
302589,270,250
302599,270,238
302609,270,246
302619,270,254
302629,270,239
302639,250,261
302649,250,249
302659,250,263
302669,250,254
302679,250,256
302689,250,258
302699,250,258
302709,250,266
302719,250,264
302729,250,261
302739,250,255
302749,250,255
302759,250,253
302769,250,254
302779,250,246
302789,250,244
302799,250,237
302809,250,227
302819,250,222
302829,250,212
302839,250,206
302849,250,207
302859,250,202
302869,250,205
302879,250,204
302889,250,206
302899,250,205
302909,250,207
302919,250,206
302929,250,208
302939,250,208
302949,250,207
302959,250,206
302969,250,208
302979,250,207
302989,250,207
302999,250,206
303009,250,206
303019,250,207
303029,250,206
303039,250,207
303049,250,207
303059,250,207
303069,250,207
303079,250,206
303089,250,206
303099,250,206
303109,250,207
303119,250,207
303129,250,207
303139,250,207
303149,250,207
303159,250,206
303169,100,207
303179,100,207
303189,100,207
303199,100,206
303209,100,207
303219,100,206
303229,100,207
303239,100,206
303249,100,206
303259,100,206
303269,100,206
303279,100,206
303289,100,207
303299,100,207
303309,100,206
303319,100,206
303329,100,206
303339,100,206
303349,100,198
303359,100,180
303369,100,176
303379,100,155
303389,100,157
303399,100,146
303409,100,147
303419,100,141
303429,100,142
303439,100,140
303449,100,141
303459,100,141
303469,100,141
303479,100,143
303489,100,141
303499,100,141
303509,100,139
303519,100,140
303529,100,139
303539,100,137
303549,100,138
303559,100,135
303569,100,137
303579,100,134
303589,100,135
303599,100,133
303609,100,134
303619,100,131
303629,100,130
303639,100,130
303649,100,130
303659,100,130
303669,100,130
303679,100,128
303689,100,128
303699,100,127
303709,100,127
303719,100,125
303729,100,127
303739,100,125
303749,100,125
303759,100,125
303769,100,124
303779,100,124
303789,100,121
303799,100,121
303809,100,120
303819,100,120
303829,100,121
303839,100,121
303849,100,120
303859,100,120
303869,100,119
303879,100,119
303889,100,118
303899,100,117
303909,100,118
303919,100,117
303929,100,115
303939,100,117
303949,100,116
303959,100,116
303969,100,116
303979,100,115
303989,100,114
303999,100,115
304009,100,113
304019,100,113
304029,100,112
304039,100,113
304049,100,111
304059,100,112
304069,100,112
304079,100,112
304089,100,111
304099,100,111
304109,100,111
304119,100,109
304129,100,111
304139,100,109
304149,100,108
304159,100,109
304169,100,108
304179,100,106
304189,100,107
304199,100,106
304209,100,107
304219,100,106
304229,100,107
304239,100,107
304249,100,105
304259,100,106
304269,100,104
304279,100,106
304289,100,105
304299,100,105
304309,100,104
304319,100,105
304329,100,103
304339,100,104
304349,100,103
304359,100,104
304369,100,103
304379,100,104
304389,100,101
304399,100,102
304409,100,100
304419,100,102
304429,100,101
304439,100,102
304449,100,103
304459,100,101
304469,100,102
304479,100,100
304489,100,101
304499,100,100
304509,100,99
304519,100,98
304529,100,100
304539,100,99
304549,100,100
304559,100,99
304569,100,99
304579,100,99
304589,100,98
304599,100,98
304609,100,98
304619,100,98
304629,100,98
304639,100,98
304649,100,98
304659,100,98
304669,100,98
304679,100,97
304689,100,97
304699,100,96
304709,100,97
304719,100,96
304729,100,95
304739,100,95
304749,100,96
304759,100,95
304769,100,96
304779,100,97
304789,100,97
304799,100,97
304809,100,96
304819,100,96
304829,100,96
304839,100,96
304849,100,96
304859,100,95
304869,100,96
304879,100,95
304889,100,97
304899,100,95
304909,100,97
304919,100,96
304929,100,96
304939,100,96
304949,100,96
304959,100,95
304969,100,95
304979,100,95
304989,100,95
304999,100,96
305009,100,95
305019,100,95
305029,100,95
305039,100,95
305049,100,96
305059,100,96
305069,100,97
305079,100,96
305089,100,96
305099,100,95
305109,100,96
305119,100,96
305129,100,94
305139,100,96
305149,100,96
305159,100,96
305169,270,96
305179,270,97
305189,270,97
305199,270,97
305209,270,98
305219,270,97
305229,270,98
305239,270,98
305249,270,98
305259,270,98
305269,270,98
305279,270,97
305289,270,98
305299,270,98
305309,270,98
305319,270,98
305329,270,97
305339,270,102
305349,270,119
305359,270,134
305369,270,145
305379,270,167
305389,270,167
305399,270,182
305409,270,189
305419,270,194
305429,270,195
305439,270,207
305449,270,216
305459,270,216
305469,270,219
305479,270,212
305489,270,227
305499,270,223
305509,270,225
305519,270,233
305529,270,225
305539,270,244
305549,270,234
305559,270,241
305569,270,241
305579,270,237
305589,270,243
305599,270,241
305609,270,247
305619,270,246
305629,270,250
305639,270,254
305649,270,254
305659,250,260
305669,250,260
305679,250,263
305689,250,261
305699,250,264
305709,250,269
305719,250,252
305729,250,270
305739,250,267
305749,250,264
305759,250,252
305769,250,258
305779,250,255
305789,250,256
305799,250,248
305809,250,235
305819,250,238
305829,250,227
305839,250,230
305849,250,214
305859,250,215
305869,250,210
305879,250,209
305889,250,208
305899,250,207
305909,250,210
305919,250,209
305929,250,212
305939,250,211
305949,250,212
305959,250,212
305969,250,212
305979,250,212
305989,250,212
305999,250,212
306009,250,211
306019,250,212
306029,250,212
306039,250,212
306049,250,212
306059,250,212
306069,250,212
306079,250,212
306089,250,212
306099,250,212
306109,250,212
306119,250,212
306129,250,212
306139,250,212
306149,250,212
306159,250,212
306169,100,211
306179,100,212
306189,100,212
306199,100,212
306209,100,212
306219,100,212
306229,100,212
306239,100,212
306249,100,212
306259,100,211
306269,100,212
306279,100,212
306289,100,212
306299,100,212
306309,100,212
306319,100,210
306329,100,212
306339,100,211
306349,100,203
306359,100,184
306369,100,179
306379,100,159
306389,100,160
306399,100,150
306409,100,150
306419,100,144
306429,100,144
306439,100,144
306449,100,141
306459,100,145
306469,100,141
306479,100,145
306489,100,143
306499,100,142
306509,100,141
306519,100,142
306529,100,140
306539,100,141
306549,100,137
306559,100,141
306569,100,134
306579,100,138
306589,100,134
306599,100,134
306609,100,134
306619,100,133
306629,100,131
306639,100,132
306649,100,131
306659,100,132
306669,100,131
306679,100,131
306689,100,130
306699,100,130
306709,100,129
306719,100,127
306729,100,126
306739,100,127
306749,100,126
306759,100,127
306769,100,125
306779,100,126
306789,100,124
306799,100,122
306809,100,123
306819,100,122
306829,100,122
306839,100,122
306849,100,120
306859,100,120
306869,100,121
306879,100,120
306889,100,119
306899,100,119
306909,100,119
306919,100,118
306929,100,118
306939,100,116
306949,100,116
306959,100,116
306969,100,116
306979,100,116
306989,100,114
306999,100,116
307009,100,116
307019,100,114
307029,100,113
307039,100,113
307049,100,113
307059,100,112
